game_date,season,game_pk,at_bat_number,pitch_number,pitch_type,p_throws,description,events,woba_value,woba_denom
2019-06-05,2019,566308,71,2,FF,R,ball,,,
2019-06-05,2019,566308,71,3,FF,R,called_strike,,,
2019-06-05,2019,566308,71,4,FF,R,swinging_strike,,,
2019-06-05,2019,566308,71,5,FF,R,hit_into_play,field_out,0.0,1.0
2019-08-16,2019,567122,10,1,FF,R,ball,,,
2019-08-16,2019,567122,10,2,FF,R,called_strike,,,
2019-08-16,2019,567122,10,3,FF,R,foul,,,
2019-08-16,2019,567122,10,4,SL,R,hit_into_play,field_out,0.0,1.0
2019-08-16,2019,567122,35,1,FF,R,hit_into_play,field_out,0.0,1.0
2019-08-16,2019,567122,50,1,FF,R,hit_into_play,field_out,0.0,1.0
2019-08-17,2019,567123,11,1,SI,R,called_strike,,,
2019-08-17,2019,567123,11,2,SL,R,foul,,,
2019-08-17,2019,567123,11,3,FF,R,ball,,,
2019-08-17,2019,567123,11,4,FF,R,ball,,,
2019-08-17,2019,567123,11,5,SI,R,called_strike,strikeout,0.0,1.0
2019-08-17,2019,567123,30,1,SI,R,hit_into_play,force_out,0.0,1.0
2019-08-17,2019,567123,42,1,KC,R,hit_into_play,single,0.9,1.0
2019-08-17,2019,567123,60,1,SI,R,called_strike,,,
2019-08-17,2019,567123,60,2,SI,R,foul,,,
2019-08-17,2019,567123,60,3,CU,R,ball,,,
2019-08-17,2019,567123,60,4,SI,R,foul,,,
2019-08-17,2019,567123,60,5,CH,R,foul,,,
2019-08-17,2019,567123,60,6,CU,R,ball,,,
2019-08-17,2019,567123,60,7,SI,R,ball,,,
2019-08-17,2019,567123,60,8,SI,R,foul,,,
2019-08-17,2019,567123,60,9,SI,R,hit_into_play,field_out,0.0,1.0
2019-08-18,2019,567124,11,1,SI,L,ball,,,
2019-08-18,2019,567124,11,2,FF,L,called_strike,,,
2019-08-18,2019,567124,11,3,KC,L,swinging_strike,,,
2019-08-18,2019,567124,11,4,CH,L,ball,,,
2019-08-18,2019,567124,11,5,KC,L,swinging_strike_blocked,strikeout,0.0,1.0
2019-08-18,2019,567124,26,1,CH,L,foul_tip,,,
2019-08-18,2019,567124,26,2,FF,L,ball,,,
2019-08-18,2019,567124,26,3,CH,L,hit_into_play,field_out,0.0,1.0
2019-08-18,2019,567124,42,1,SI,R,foul,,,
2019-08-18,2019,567124,42,2,SI,R,foul_tip,,,
2019-08-18,2019,567124,42,3,CU,R,foul,,,
2019-08-18,2019,567124,42,4,SI,R,foul,,,
2019-08-18,2019,567124,42,5,SI,R,foul,,,
2019-08-18,2019,567124,42,6,SI,R,foul,,,
2019-08-18,2019,567124,42,7,SI,R,blocked_ball,,,
2019-08-18,2019,567124,42,8,CH,R,foul,,,
2019-08-18,2019,567124,42,9,SI,R,hit_into_play,field_out,0.0,1.0
2019-08-18,2019,567124,63,1,FF,R,foul,,,
2019-08-18,2019,567124,63,2,FS,R,called_strike,,,
2019-08-18,2019,567124,63,3,FF,R,swinging_strike,strikeout,0.0,1.0
2019-08-19,2019,565285,58,1,SL,R,called_strike,,,
2019-08-19,2019,565285,58,2,FF,R,foul,,,
2019-08-19,2019,565285,58,3,FF,R,ball,,,
2019-08-19,2019,565285,58,4,SL,R,foul,,,
2019-08-19,2019,565285,58,5,SL,R,swinging_strike,strikeout,0.7,1.0
2019-08-20,2019,565286,65,1,SL,R,called_strike,,,
2019-08-20,2019,565286,65,2,SL,R,swinging_strike,,,
2019-08-20,2019,565286,65,3,SL,R,called_strike,strikeout,0.0,1.0
2019-08-21,2019,565287,16,1,FF,R,foul,,,
2019-08-21,2019,565287,16,2,FF,R,ball,,,
2019-08-21,2019,565287,16,3,SL,R,hit_into_play,single,0.9,1.0
2019-08-21,2019,565287,39,1,FF,R,ball,,,
2019-08-21,2019,565287,39,2,SL,R,ball,,,
2019-08-21,2019,565287,39,3,FF,R,ball,,,
2019-08-21,2019,565287,39,4,SI,R,called_strike,,,
2019-08-21,2019,565287,39,5,FF,R,hit_into_play,grounded_into_double_play,0.0,1.0
2019-08-21,2019,565287,55,1,SL,R,foul,,,
2019-08-21,2019,565287,55,2,SL,R,ball,,,
2019-08-21,2019,565287,55,3,SL,R,ball,,,
2019-08-21,2019,565287,55,4,FF,R,swinging_strike,,,
2019-08-21,2019,565287,55,5,FF,R,ball,,,
2019-08-21,2019,565287,55,6,SL,R,foul,,,
2019-08-21,2019,565287,55,7,SL,R,hit_into_play,field_out,0.0,1.0
2019-08-23,2019,566337,25,1,FF,L,ball,,,
2019-08-23,2019,566337,25,2,CH,L,ball,,,
2019-08-23,2019,566337,25,3,FF,L,foul,,,
2019-08-23,2019,566337,25,4,FF,L,foul,,,
2019-08-23,2019,566337,25,5,SI,L,called_strike,strikeout,0.0,1.0
2019-08-23,2019,566337,42,1,CU,L,ball,,,
2019-08-23,2019,566337,42,2,CH,L,foul,,,
2019-08-23,2019,566337,42,3,FF,L,ball,,,
2019-08-23,2019,566337,42,4,CH,L,hit_into_play,field_out,0.0,1.0
2019-08-23,2019,566337,66,1,SL,R,hit_into_play,field_out,0.0,1.0
2019-08-24,2019,566338,59,1,SL,L,hit_into_play,single,0.9,1.0
2019-08-24,2019,566338,78,1,KC,R,ball,,,
2019-08-24,2019,566338,78,2,KC,R,ball,,,
2019-08-24,2019,566338,78,3,KC,R,ball,,,
2019-08-24,2019,566338,78,4,FF,R,ball,walk,0.7,1.0
2019-08-25,2019,566339,9,1,FF,L,ball,,,
2019-08-25,2019,566339,9,2,CU,L,foul,,,
2019-08-25,2019,566339,9,3,FF,L,foul,,,
2019-08-25,2019,566339,9,4,CU,L,hit_into_play,field_out,0.0,1.0
2019-08-25,2019,566339,25,1,FF,L,foul,,,
2019-08-25,2019,566339,25,2,SL,L,ball,,,
2019-08-25,2019,566339,25,3,FF,L,blocked_ball,,,
2019-08-25,2019,566339,25,4,SL,L,hit_into_play,double,1.25,1.0
2019-08-25,2019,566339,47,1,FF,R,ball,,,
2019-08-25,2019,566339,47,2,FF,R,swinging_strike,,,
2019-08-25,2019,566339,47,3,FF,R,ball,,,
2019-08-25,2019,566339,47,4,CH,R,called_strike,,,
2019-08-25,2019,566339,47,5,FF,R,ball,,,
2019-08-25,2019,566339,47,6,CH,R,hit_into_play,field_out,0.0,1.0
2019-08-26,2019,566340,64,1,SI,R,called_strike,,,
2019-08-26,2019,566340,64,2,CU,R,foul,,,
2019-08-26,2019,566340,64,3,CU,R,hit_into_play,field_out,0.0,1.0
2019-08-27,2019,566341,73,1,FF,R,hit_into_play,double,1.25,1.0
2019-08-28,2019,566342,75,1,SI,R,called_strike,,,
2019-08-28,2019,566342,75,2,FC,R,foul,,,
2019-08-28,2019,566342,75,3,SL,R,blocked_ball,,,
2019-08-28,2019,566342,75,4,FC,R,ball,,,
2019-08-28,2019,566342,75,5,FC,R,swinging_strike,strikeout,0.0,1.0
2019-08-29,2019,566535,9,1,SI,R,foul,,,
2019-08-29,2019,566535,9,2,SI,R,ball,,,
2019-08-29,2019,566535,9,3,CH,R,called_strike,,,
2019-08-29,2019,566535,9,4,FF,R,ball,,,
2019-08-29,2019,566535,9,5,CU,R,blocked_ball,,,
2019-08-29,2019,566535,9,6,SI,R,hit_into_play,field_out,0.0,1.0
2019-08-29,2019,566535,24,1,CU,R,called_strike,,,
2019-08-29,2019,566535,24,2,FF,R,swinging_strike,,,
2019-08-29,2019,566535,24,3,FF,R,swinging_strike,strikeout,0.0,1.0
2019-08-29,2019,566535,43,1,FF,R,hit_into_play,field_out,0.0,1.0
2019-08-29,2019,566535,64,1,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2019-08-30,2019,566536,13,1,FF,L,called_strike,,,
2019-08-30,2019,566536,13,2,FF,L,ball,,,
2019-08-30,2019,566536,13,3,FF,L,foul_tip,,,
2019-08-30,2019,566536,13,4,CU,L,ball,,,
2019-08-30,2019,566536,13,5,CU,L,hit_into_play,single,0.9,1.0
2019-08-30,2019,566536,30,1,CU,L,ball,,,
2019-08-30,2019,566536,30,2,FF,L,foul,,,
2019-08-30,2019,566536,30,3,FF,L,foul,,,
2019-08-30,2019,566536,30,4,FF,L,ball,,,
2019-08-30,2019,566536,30,5,CU,L,hit_into_play,field_out,0.0,1.0
2019-08-30,2019,566536,51,1,FF,L,called_strike,,,
2019-08-30,2019,566536,51,2,FF,L,foul,,,
2019-08-30,2019,566536,51,3,FF,L,swinging_strike,strikeout,0.0,1.0
2019-09-01,2019,566538,13,1,FF,R,ball,,,
2019-09-01,2019,566538,13,2,FF,R,ball,,,
2019-09-01,2019,566538,13,3,SL,R,hit_into_play,home_run,2.0,1.0
2019-09-01,2019,566538,30,1,FF,R,called_strike,,,
2019-09-01,2019,566538,30,2,SI,R,foul,,,
2019-09-01,2019,566538,30,3,FC,R,hit_into_play,field_out,0.0,1.0
2019-09-01,2019,566538,45,1,SI,L,hit_into_play,home_run,2.0,1.0
2019-09-01,2019,566538,63,1,SL,R,ball,,,
2019-09-01,2019,566538,63,2,FF,R,ball,,,
2019-09-01,2019,566538,63,3,FF,R,hit_into_play,field_out,0.0,1.0
2019-09-02,2019,564899,10,1,SI,R,hit_into_play,single,0.9,1.0
2019-09-02,2019,564899,33,1,KC,R,swinging_strike,,,
2019-09-02,2019,564899,33,2,FC,R,hit_into_play,field_out,0.0,1.0
2019-09-02,2019,564899,51,1,FF,R,hit_into_play,home_run,2.0,1.0
2019-09-02,2019,564899,74,1,FF,R,called_strike,,,
2019-09-02,2019,564899,74,2,SI,R,hit_into_play,single,0.9,1.0
2019-09-02,2019,564899,88,1,FF,R,foul,,,
2019-09-02,2019,564899,88,2,SL,R,hit_into_play,field_out,0.0,1.0
2019-09-03,2019,564900,12,1,SI,R,swinging_strike,,,
2019-09-03,2019,564900,12,2,CU,R,foul,,,
2019-09-03,2019,564900,12,3,FC,R,ball,,,
2019-09-03,2019,564900,12,4,FF,R,ball,,,
2019-09-03,2019,564900,12,5,CU,R,ball,,,
2019-09-03,2019,564900,12,6,FF,R,swinging_strike,strikeout,0.0,1.0
2019-09-03,2019,564900,29,1,SI,R,blocked_ball,,,
2019-09-03,2019,564900,29,2,CU,R,foul,,,
2019-09-03,2019,564900,29,3,FC,R,ball,,,
2019-09-03,2019,564900,29,4,FC,R,foul,,,
2019-09-03,2019,564900,29,5,FF,R,ball,,,
2019-09-03,2019,564900,29,6,SI,R,swinging_strike,strikeout,0.0,1.0
2019-09-03,2019,564900,49,1,CU,R,called_strike,,,
2019-09-03,2019,564900,49,2,FC,R,foul,,,
2019-09-03,2019,564900,49,3,FC,R,ball,,,
2019-09-03,2019,564900,49,4,FF,R,foul,,,
2019-09-03,2019,564900,49,5,CU,R,hit_into_play,field_out,0.0,1.0
2019-09-03,2019,564900,68,1,FF,R,called_strike,,,
2019-09-03,2019,564900,68,2,SI,R,foul,,,
2019-09-03,2019,564900,68,3,KC,R,foul,,,
2019-09-03,2019,564900,68,4,SI,R,called_strike,strikeout,0.0,1.0
2019-09-04,2019,564901,10,1,FF,R,ball,,,
2019-09-04,2019,564901,10,2,FF,R,ball,,,
2019-09-04,2019,564901,10,3,FF,R,swinging_strike,,,
2019-09-04,2019,564901,10,4,KC,R,foul,,,
2019-09-04,2019,564901,10,5,KC,R,ball,,,
2019-09-04,2019,564901,10,6,FF,R,foul,,,
2019-09-04,2019,564901,10,7,FF,R,swinging_strike,strikeout,0.0,1.0
2019-09-04,2019,564901,32,1,FF,R,called_strike,,,
2019-09-04,2019,564901,32,2,KC,R,hit_into_play,grounded_into_double_play,0.0,1.0
2019-09-04,2019,564901,57,1,FF,R,foul,,,
2019-09-04,2019,564901,57,2,SL,R,ball,,,
2019-09-04,2019,564901,57,3,SL,R,called_strike,,,
2019-09-04,2019,564901,57,4,FF,R,ball,,,
2019-09-04,2019,564901,57,5,SL,R,hit_into_play,field_out,0.0,1.0
2019-09-07,2019,566344,56,1,SI,R,hit_into_play,field_out,0.0,1.0
2019-09-09,2019,566346,69,1,FF,R,ball,,,
2019-09-09,2019,566346,69,2,SI,R,foul,,,
2019-09-09,2019,566346,69,3,SI,R,hit_into_play,field_out,0.0,1.0
2019-09-10,2019,566347,16,1,CU,L,ball,,,
2019-09-10,2019,566347,16,2,CU,L,hit_into_play,field_out,0.0,1.0
2019-09-10,2019,566347,29,1,FF,L,called_strike,,,
2019-09-10,2019,566347,29,2,CU,L,ball,,,
2019-09-10,2019,566347,29,3,SV,L,hit_into_play,home_run,2.0,1.0
2019-09-10,2019,566347,51,1,CU,R,called_strike,,,
2019-09-10,2019,566347,51,2,CU,R,hit_into_play,field_out,0.0,1.0
2019-09-10,2019,566347,63,1,SI,R,called_strike,,,
2019-09-10,2019,566347,63,2,KC,R,foul,,,
2019-09-10,2019,566347,63,3,FF,R,ball,,,
2019-09-10,2019,566347,63,4,FC,R,ball,,,
2019-09-10,2019,566347,63,5,KC,R,ball,,,
2019-09-10,2019,566347,63,6,FF,R,ball,walk,0.7,1.0
2019-09-10,2019,566347,87,1,SL,R,called_strike,,,
2019-09-10,2019,566347,87,2,SL,R,ball,,,
2019-09-10,2019,566347,87,3,SI,R,hit_into_play,field_out,0.0,1.0
2019-09-11,2019,566348,12,1,FF,L,ball,,,
2019-09-11,2019,566348,12,2,FF,L,swinging_strike,,,
2019-09-11,2019,566348,12,3,FF,L,swinging_strike,,,
2019-09-11,2019,566348,12,4,FF,L,foul,,,
2019-09-11,2019,566348,12,5,FF,L,ball,,,
2019-09-11,2019,566348,12,6,CH,L,hit_into_play,single,0.9,1.0
2019-09-11,2019,566348,27,1,FC,L,ball,,,
2019-09-11,2019,566348,27,2,FF,L,ball,,,
2019-09-11,2019,566348,27,3,FF,L,called_strike,,,
2019-09-11,2019,566348,27,4,FC,L,foul,,,
2019-09-11,2019,566348,27,5,FF,L,ball,,,
2019-09-11,2019,566348,27,6,FC,L,swinging_strike,strikeout,0.0,1.0
2019-09-11,2019,566348,45,1,FF,R,foul,,,
2019-09-11,2019,566348,45,2,FF,R,foul,,,
2019-09-11,2019,566348,45,3,FF,R,ball,,,
2019-09-11,2019,566348,45,4,FF,R,ball,,,
2019-09-11,2019,566348,45,5,FS,R,ball,,,
2019-09-11,2019,566348,45,6,FF,R,ball,walk,0.7,1.0
2019-09-11,2019,566348,57,1,FF,R,foul,,,
2019-09-11,2019,566348,57,2,FF,R,ball,,,
2019-09-11,2019,566348,57,3,CU,R,blocked_ball,,,
2019-09-11,2019,566348,57,4,FF,R,ball,,,
2019-09-11,2019,566348,57,5,FF,R,foul,,,
2019-09-11,2019,566348,57,6,FF,R,foul_tip,strikeout,0.0,1.0
2019-09-12,2019,566349,14,1,FF,R,swinging_strike,,,
2019-09-12,2019,566349,14,2,FF,R,called_strike,,,
2019-09-12,2019,566349,14,3,FF,R,ball,,,
2019-09-12,2019,566349,14,4,KC,R,foul,,,
2019-09-12,2019,566349,14,5,FF,R,swinging_strike,strikeout,0.0,1.0
2019-09-12,2019,566349,35,1,FF,R,swinging_strike,,,
2019-09-12,2019,566349,35,2,FF,R,ball,,,
2019-09-12,2019,566349,35,3,SL,R,called_strike,,,
2019-09-12,2019,566349,35,4,FF,R,foul,,,
2019-09-12,2019,566349,35,5,KC,R,ball,,,
2019-09-12,2019,566349,35,6,SL,R,ball,,,
2019-09-12,2019,566349,35,7,SL,R,ball,walk,0.7,1.0
2019-09-12,2019,566349,52,1,FC,L,ball,,,
2019-09-12,2019,566349,52,2,SI,L,called_strike,,,
2019-09-12,2019,566349,52,3,SI,L,ball,,,
2019-09-12,2019,566349,52,4,SI,L,foul,,,
2019-09-12,2019,566349,52,5,FC,L,ball,,,
2019-09-12,2019,566349,52,6,SI,L,foul,,,
2019-09-12,2019,566349,52,7,FC,L,foul,,,
2019-09-12,2019,566349,52,8,SI,L,foul,,,
2019-09-12,2019,566349,52,9,FC,L,called_strike,strikeout,0.0,1.0
2019-09-12,2019,566349,70,1,KC,R,ball,,,
2019-09-12,2019,566349,70,2,FF,R,ball,,,
2019-09-12,2019,566349,70,3,FF,R,ball,,,
2019-09-12,2019,566349,70,4,FF,R,called_strike,,,
2019-09-12,2019,566349,70,5,FF,R,ball,walk,0.7,1.0
2019-09-13,2019,565485,53,1,SI,R,called_strike,,,
2019-09-13,2019,565485,53,2,SI,R,called_strike,,,
2019-09-13,2019,565485,53,3,SI,R,foul,,,
2019-09-13,2019,565485,53,4,SL,R,hit_into_play,single,0.9,1.0
2019-09-14,2019,565486,65,1,FF,R,swinging_strike,,,
2019-09-14,2019,565486,65,2,FF,R,ball,,,
2019-09-14,2019,565486,65,3,SL,R,ball,,,
2019-09-14,2019,565486,65,4,FF,R,ball,,,
2019-09-14,2019,565486,65,5,FF,R,foul,,,
2019-09-14,2019,565486,65,6,FF,R,foul,,,
2019-09-14,2019,565486,65,7,FF,R,hit_into_play,field_out,0.0,1.0
2019-09-15,2019,565487,6,1,FF,R,foul,,,
2019-09-15,2019,565487,6,2,FF,R,foul,,,
2019-09-15,2019,565487,6,3,FF,R,ball,,,
2019-09-15,2019,565487,6,4,FC,R,blocked_ball,,,
2019-09-15,2019,565487,6,5,FC,R,hit_into_play,field_out,0.0,1.0
2019-09-15,2019,565487,26,1,FF,R,hit_into_play,single,0.9,1.0
2019-09-15,2019,565487,45,1,FF,R,ball,,,
2019-09-15,2019,565487,45,2,SL,R,swinging_strike,,,
2019-09-15,2019,565487,45,3,SL,R,swinging_strike,,,
2019-09-15,2019,565487,45,4,SL,R,ball,,,
2019-09-15,2019,565487,45,5,SL,R,foul,,,
2019-09-15,2019,565487,45,6,SL,R,ball,,,
2019-09-15,2019,565487,45,7,FF,R,foul,,,
2019-09-15,2019,565487,45,8,FF,R,foul,,,
2019-09-15,2019,565487,45,9,SL,R,hit_into_play,field_out,0.0,1.0
2019-09-15,2019,565487,62,1,FF,R,ball,,,
2019-09-15,2019,565487,62,2,FF,R,foul,,,
2019-09-15,2019,565487,62,3,FF,R,foul,,,
2019-09-15,2019,565487,62,4,CU,R,blocked_ball,,,
2019-09-15,2019,565487,62,5,CU,R,hit_into_play,grounded_into_double_play,0.0,1.0
2019-09-16,2019,567626,58,1,SL,L,ball,,,
2019-09-16,2019,567626,58,2,SI,L,hit_into_play,field_out,0.0,1.0
2019-09-17,2019,567627,16,1,CH,L,ball,,,
2019-09-17,2019,567627,16,2,CH,L,foul,,,
2019-09-17,2019,567627,16,3,SI,L,foul,,,
2019-09-17,2019,567627,16,4,CH,L,ball,,,
2019-09-17,2019,567627,16,5,CH,L,hit_into_play,field_out,0.0,1.0
2019-09-17,2019,567627,32,1,CU,L,ball,,,
2019-09-17,2019,567627,32,2,CU,L,blocked_ball,,,
2019-09-17,2019,567627,32,3,CH,L,hit_into_play,force_out,0.0,1.0
2019-09-17,2019,567627,53,1,FF,L,called_strike,,,
2019-09-17,2019,567627,53,2,FF,L,swinging_strike,,,
2019-09-17,2019,567627,53,3,KC,L,ball,,,
2019-09-17,2019,567627,53,4,FF,L,swinging_strike,strikeout,0.0,1.0
2019-09-20,2019,566350,69,1,SL,R,ball,,,
2019-09-20,2019,566350,69,2,SL,R,hit_into_play,grounded_into_double_play,0.0,1.0
2019-09-21,2019,566351,70,1,SI,R,foul,,,
2019-09-21,2019,566351,70,2,KC,R,ball,,,
2019-09-21,2019,566351,70,3,FF,R,foul,,,
2019-09-21,2019,566351,70,4,FF,R,foul,,,
2019-09-21,2019,566351,70,5,KC,R,hit_into_play,single,0.9,1.0
2019-09-22,2019,566352,17,1,FF,L,ball,,,
2019-09-22,2019,566352,17,2,SL,L,foul,,,
2019-09-22,2019,566352,17,3,FF,L,swinging_strike,,,
2019-09-22,2019,566352,17,4,SL,L,swinging_strike,strikeout,0.0,1.0
2019-09-22,2019,566352,32,1,SI,L,hit_into_play,home_run,2.0,1.0
2019-09-22,2019,566352,50,1,KC,L,blocked_ball,,,
2019-09-22,2019,566352,50,2,FF,L,hit_by_pitch,hit_by_pitch,0.7,1.0
2019-09-22,2019,566352,63,1,FF,R,ball,,,
2019-09-22,2019,566352,63,2,FF,R,foul,,,
2019-09-22,2019,566352,63,3,FF,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2019-09-22,2019,566352,80,1,FF,R,foul,,,
2019-09-22,2019,566352,80,2,FF,R,ball,,,
2019-09-22,2019,566352,80,3,SL,R,hit_into_play,double,1.25,1.0
2019-09-24,2019,566353,59,1,SL,R,ball,,,
2019-09-24,2019,566353,59,2,FF,R,foul,,,
2019-09-24,2019,566353,59,3,SL,R,foul,,,
2019-09-24,2019,566353,59,4,SL,R,foul,,,
2019-09-24,2019,566353,59,5,FF,R,swinging_strike,strikeout,0.0,1.0
2019-09-25,2019,566354,13,1,FF,R,foul,,,
2019-09-25,2019,566354,13,2,KC,R,foul,,,
2019-09-25,2019,566354,13,3,FF,R,ball,,,
2019-09-25,2019,566354,13,4,FF,R,swinging_strike,strikeout,0.0,1.0
2019-09-25,2019,566354,35,1,CU,R,called_strike,,,
2019-09-25,2019,566354,35,2,SI,R,foul,,,
2019-09-25,2019,566354,35,3,SI,R,swinging_strike,strikeout,0.0,1.0
2019-09-25,2019,566354,52,1,SL,R,ball,,,
2019-09-25,2019,566354,52,2,SL,R,ball,,,
2019-09-25,2019,566354,52,3,SL,R,hit_into_play,field_out,0.0,1.0
2019-09-25,2019,566354,69,1,SI,R,called_strike,,,
2019-09-25,2019,566354,69,2,SI,R,hit_into_play,field_out,0.0,1.0
2019-09-26,2019,566355,13,1,FF,L,hit_into_play,field_out,0.0,1.0
2019-09-26,2019,566355,33,1,FF,L,foul,,,
2019-09-26,2019,566355,33,2,FF,L,swinging_strike,,,
2019-09-26,2019,566355,33,3,FF,L,ball,,,
2019-09-26,2019,566355,33,4,CU,L,ball,,,
2019-09-26,2019,566355,33,5,SL,L,ball,,,
2019-09-26,2019,566355,33,6,SL,L,foul,,,
2019-09-26,2019,566355,33,7,FF,L,swinging_strike,strikeout,0.0,1.0
2019-09-26,2019,566355,51,1,SI,R,ball,,,
2019-09-26,2019,566355,51,2,SI,R,ball,,,
2019-09-26,2019,566355,51,3,SI,R,called_strike,,,
2019-09-26,2019,566355,51,4,FC,R,ball,,,
2019-09-26,2019,566355,51,5,SI,R,foul,,,
2019-09-26,2019,566355,51,6,FC,R,foul,,,
2019-09-26,2019,566355,51,7,FC,R,swinging_strike,strikeout,0.0,1.0
2019-09-28,2019,564912,9,1,SL,L,swinging_strike,,,
2019-09-28,2019,564912,9,2,FF,L,foul,,,
2019-09-28,2019,564912,9,3,SL,L,hit_into_play,single,0.9,1.0
2019-09-28,2019,564912,22,1,SL,L,swinging_strike,,,
2019-09-28,2019,564912,22,2,SL,L,swinging_strike,,,
2019-09-28,2019,564912,22,3,SL,L,foul,,,
2019-09-28,2019,564912,22,4,KC,L,hit_into_play,field_out,0.0,1.0
2019-09-28,2019,564912,45,1,SL,L,hit_into_play,double,1.25,1.0
2019-09-28,2019,564912,66,1,FF,R,swinging_strike,,,
2019-09-28,2019,564912,66,2,FF,R,ball,,,
2019-09-28,2019,564912,66,3,FF,R,ball,,,
2019-09-28,2019,564912,66,4,FS,R,ball,,,
2019-09-28,2019,564912,66,5,FF,R,foul,,,
2019-09-28,2019,564912,66,6,FF,R,hit_into_play,field_out,0.0,1.0
2020-07-24,2020,631091,14,1,FF,L,hit_into_play,field_out,0.0,1.0
2020-07-24,2020,631091,34,1,SI,L,called_strike,,,
2020-07-24,2020,631091,34,2,FF,L,hit_into_play,field_out,0.0,1.0
2020-07-24,2020,631091,46,1,CU,R,blocked_ball,,,
2020-07-24,2020,631091,46,2,SI,R,ball,,,
2020-07-24,2020,631091,46,3,SI,R,swinging_strike,,,
2020-07-24,2020,631091,46,4,CU,R,hit_into_play,field_out,0.0,1.0
2020-07-24,2020,631091,62,1,FF,R,ball,,,
2020-07-24,2020,631091,62,2,FF,R,ball,,,
2020-07-24,2020,631091,62,3,SL,R,foul,,,
2020-07-24,2020,631091,62,4,SL,R,foul,,,
2020-07-24,2020,631091,62,5,SL,R,ball,,,
2020-07-24,2020,631091,62,6,SL,R,hit_into_play,single,0.9,1.0
2020-07-25,2020,631092,12,1,SL,L,called_strike,,,
2020-07-25,2020,631092,12,2,SL,L,ball,,,
2020-07-25,2020,631092,12,3,FF,L,hit_into_play,field_out,0.0,1.0
2020-07-25,2020,631092,31,1,KC,L,ball,,,
2020-07-25,2020,631092,31,2,FF,L,foul_tip,,,
2020-07-25,2020,631092,31,3,FF,L,foul,,,
2020-07-25,2020,631092,31,4,SL,L,blocked_ball,,,
2020-07-25,2020,631092,31,5,FF,L,hit_into_play,single,0.9,1.0
2020-07-25,2020,631092,43,1,SI,R,ball,,,
2020-07-25,2020,631092,43,2,CU,R,ball,,,
2020-07-25,2020,631092,43,3,SI,R,called_strike,,,
2020-07-25,2020,631092,43,4,SI,R,foul,,,
2020-07-25,2020,631092,43,5,CU,R,ball,,,
2020-07-25,2020,631092,43,6,SI,R,called_strike,strikeout,0.0,1.0
2020-07-25,2020,631092,59,1,FF,R,hit_into_play,double_play,0.0,1.0
2020-07-28,2020,631014,32,1,FF,L,called_strike,,,
2020-07-28,2020,631014,32,2,CU,L,swinging_strike,,,
2020-07-28,2020,631014,32,3,CU,L,ball,,,
2020-07-28,2020,631014,32,4,FF,L,hit_into_play,field_out,0.0,1.0
2020-07-28,2020,631014,54,1,SL,R,called_strike,,,
2020-07-28,2020,631014,54,2,SL,R,foul,,,
2020-07-28,2020,631014,54,3,SI,R,hit_into_play,single,0.9,1.0
2020-07-30,2020,631018,16,1,FS,R,ball,,,
2020-07-30,2020,631018,16,2,FS,R,hit_into_play,double,1.25,1.0
2020-07-30,2020,631018,30,1,SL,R,called_strike,,,
2020-07-30,2020,631018,30,2,FF,R,foul_tip,,,
2020-07-30,2020,631018,30,3,CH,R,swinging_strike,strikeout,0.0,1.0
2020-07-30,2020,631018,49,1,CU,L,ball,,,
2020-07-30,2020,631018,49,2,FF,L,called_strike,,,
2020-07-30,2020,631018,49,3,CU,L,hit_into_play,field_out,0.0,1.0
2020-07-30,2020,631018,69,1,CH,L,hit_into_play,field_out,0.0,1.0
2020-07-30,2020,631018,88,1,SL,R,called_strike,,,
2020-07-30,2020,631018,88,2,SL,R,ball,,,
2020-07-30,2020,631018,88,3,SL,R,hit_into_play,single,0.9,1.0
2020-08-01,2020,631540,12,1,CH,L,ball,,,
2020-08-01,2020,631540,12,2,FF,L,hit_into_play,field_out,0.0,1.0
2020-08-01,2020,631540,38,1,KC,L,hit_into_play,field_out,0.0,1.0
2020-08-02,2020,631541,60,1,SI,L,called_strike,,,
2020-08-02,2020,631541,60,2,SI,L,ball,,,
2020-08-02,2020,631541,60,3,CH,L,ball,,,
2020-08-02,2020,631541,60,4,SI,L,hit_into_play,field_out,0.0,1.0
2020-08-02,2020,631541,72,1,FF,R,foul,,,
2020-08-02,2020,631541,72,2,FF,R,ball,,,
2020-08-02,2020,631541,72,3,SL,R,foul,,,
2020-08-02,2020,631541,72,4,SL,R,hit_into_play,field_out,0.0,1.0
2020-08-05,2020,631085,53,1,FF,L,ball,,,
2020-08-05,2020,631085,53,2,FF,L,foul,,,
2020-08-05,2020,631085,53,3,FF,L,called_strike,,,
2020-08-05,2020,631085,53,4,FF,L,ball,,,
2020-08-05,2020,631085,53,5,FF,L,swinging_strike,strikeout,0.0,1.0
2020-08-09,2020,631075,7,1,FC,L,ball,,,
2020-08-09,2020,631075,7,2,FC,L,swinging_strike,,,
2020-08-09,2020,631075,7,3,FF,L,ball,,,
2020-08-09,2020,631075,7,4,FC,L,ball,,,
2020-08-09,2020,631075,7,5,FC,L,foul,,,
2020-08-09,2020,631075,7,6,CU,L,blocked_ball,walk,0.7,1.0
2020-08-09,2020,631075,22,1,FF,R,called_strike,,,
